time_hours,velocity,deformation,inverse_velocity,ttf,scenario_id
1.26,0.09125481840510966,0.17051580266353739,10.958325461354562,8.238160475389451,0
1.27,0.09410542449966737,0.17145685690853407,10.626379991554415,8.228160475389451,0
1.28,0.09145986686131116,0.17237145557714717,10.93375744266488,8.218160475389451,0
1.29,0.09415181562673428,0.1733129737334145,10.621144088867165,8.208160475389452,0
1.3,0.09098987822645394,0.17422287251567906,10.99023341377838,8.19816047538945,0
1.31,0.09555659003011555,0.17517843841598021,10.465002986029962,8.18816047538945,0
1.32,0.09052206732295123,0.17608365908920973,11.04703007314612,8.17816047538945,0
1.33,0.09108012171116703,0.1769944603063214,10.979344133632107,8.16816047538945,0
1.34,0.0929907285637059,0.17792436759195845,10.753760245193929,8.158160475389451,0
1.35,0.08854515424263341,0.1788098191343848,11.293672799527545,8.148160475389451,0
1.36,0.09110869207053558,0.17972090605509014,10.975901171161675,8.138160475389451,0
1.37,0.0929186092353704,0.18065009214744385,10.762106839835695,8.12816047538945,0
1.3800000000000001,0.08674353300121951,0.18151752747745603,11.528236923275205,8.11816047538945,0
1.3900000000000001,0.0899855295613237,0.18241738277306926,11.112897872301968,8.10816047538945,0
1.4000000000000001,0.0897973392392077,0.18331535616546135,11.13618742461999,8.09816047538945,0
1.41,0.09050604382119389,0.1842204166036733,11.04898587740313,8.08816047538945,0
1.42,0.08613679727301735,0.18508178457640348,11.609440235285524,8.078160475389451,0
1.43,0.08564152622350175,0.1859381998386385,11.676578455529437,8.068160475389451,0
1.44,0.08900146779502909,0.1868282145165888,11.235769754977593,8.058160475389451,0
1.45,0.08823006837511153,0.1877105152003399,11.33400459068539,8.048160475389452,0
1.46,0.08781893330260178,0.18858870453336593,11.387066118808953,8.03816047538945,0
1.47,0.08769599222266938,0.18946566445559263,11.403029655687051,8.02816047538945,0
1.48,0.08533145996950695,0.1903189790552877,11.719007273019216,8.01816047538945,0
1.49,0.0868476619568376,0.19118745567485607,11.514414751855838,8.00816047538945,0
1.5,0.08666414268470435,0.1920540971017031,11.538797581349563,7.998160475389451,0
1.51,0.08434730293585573,0.19289757013106165,11.855743636052928,7.988160475389451,0
1.52,0.08920869486266869,0.19378965707968834,11.20966965764311,7.978160475389451,0
1.53,0.08612905130222306,0.19465094759271057,11.610484324168901,7.968160475389451,0
1.54,0.08250608549133508,0.19547600844762392,12.12031808374937,7.958160475389451,0
1.55,0.08591214232083708,0.1963351298708323,11.63979820530515,7.948160475389451,0
1.56,0.08236301849053848,0.19715876005573768,12.141371434982993,7.93816047538945,0
1.57,0.08560287071911986,0.19801478876292888,11.681851222971249,7.928160475389451,0
1.58,0.08606515447026383,0.19887544030763152,11.61910422580497,7.918160475389451,0
1.59,0.08182877208266541,0.19969372802845817,12.220640424492448,7.908160475389451,0
1.6,0.08512194379447928,0.20054494746640297,11.747852027609085,7.898160475389451,0
1.61,0.08374865973216453,0.2013824340637246,11.940489593482292,7.8881604753894505,0
1.62,0.0842979464923701,0.2022254135286483,11.862685173363163,7.878160475389451,0
1.6300000000000001,0.08618093311639527,0.20308722285981226,11.603494692374799,7.868160475389451,0
1.6400000000000001,0.0816328556187697,0.20390355141599995,12.249969603783795,7.85816047538945,0
1.6500000000000001,0.08035517927948461,0.2047071032087948,12.444748539753538,7.8481604753894505,0
1.6600000000000001,0.0798253491981368,0.20550535670077616,12.527348894119726,7.838160475389451,0
1.67,0.079717162556628,0.20630252832634244,12.544350149061547,7.828160475389451,0
1.68,0.0809416356162426,0.20711194468250485,12.354581080386884,7.818160475389451,0
1.69,0.08152782224003512,0.2079272229049052,12.265751402702612,7.808160475389451,0
1.7,0.08115117528382206,0.20873873465774342,12.322680435650518,7.798160475389451,0
1.71,0.08200700479220813,0.2095588047056655,12.19408028050568,7.788160475389451,0
1.72,0.08013602925511278,0.21036016499821664,12.478781508084253,7.778160475389451,0
1.73,0.08277699700152419,0.21118793496823188,12.080650859822649,7.76816047538945,0
1.74,0.07910300865908888,0.21197896505482278,12.641744188387463,7.758160475389451,0
1.75,0.08483751841412222,0.212827340238964,11.787237753922067,7.748160475389451,0
1.76,0.08041581125123713,0.21363149835147635,12.435365439214117,7.738160475389451,0
1.77,0.07721987134445221,0.21440369706492088,12.950034525949052,7.728160475389451,0
1.78,0.076564499759297,0.21516934206251384,13.060883348598814,7.718160475389451,0
1.79,0.07944569150993513,0.2159637989776132,12.587215001771925,7.708160475389451,0
1.8,0.07781062214496282,0.21674190519906283,12.851715773933527,7.698160475389451,0
1.81,0.07946466459258016,0.21753655184498863,12.584209662584707,7.68816047538945,0
1.82,0.07876454558702124,0.21832419730085884,12.696067660228833,7.678160475389451,0
1.83,0.07745608633180853,0.21909875816417693,12.910541280334927,7.668160475389451,0
1.84,0.0756940741134866,0.21985569890531179,13.211073808772932,7.658160475389451,0
1.85,0.07414610479734302,0.22059715995328522,13.486885153754354,7.648160475389451,0
1.86,0.07607310431692474,0.22135789099645448,13.145250334913966,7.6381604753894505,0
1.87,0.07847144127278716,0.22214260540918235,12.743489654073509,7.628160475389451,0
1.8800000000000001,0.07698149257204961,0.22291242033490286,12.99013524665121,7.618160475389451,0
1.8900000000000001,0.07385861854430614,0.22365100652034592,13.53938131675347,7.60816047538945,0
1.9000000000000001,0.07649535650285816,0.2244159600853745,13.072688928021876,7.5981604753894505,0
1.9100000000000001,0.07672061363378459,0.22518316622171236,13.034306591620394,7.588160475389451,0
1.92,0.073985312267794,0.2259230193443903,13.5161962469043,7.578160475389451,0
1.93,0.07586556825394873,0.2266816750269298,13.18121017234918,7.568160475389451,0
1.94,0.07548164783211127,0.22743649150525092,13.248253432731524,7.558160475389451,0
1.95,0.07288840263903974,0.22816537553164132,13.719603720117611,7.548160475389451,0
1.96,0.07570101053365239,0.22892238563697784,13.209863289149311,7.538160475389451,0
1.97,0.0759200566503513,0.22968158620348136,13.171749918542412,7.528160475389451,0
1.98,0.07677958075560597,0.23044938201103743,13.024296175607683,7.51816047538945,0
1.99,0.07653799182326262,0.23121476192927007,13.06540681533879,7.508160475389451,0
2.0,0.07149385731138033,0.23192970050238387,13.987215651893786,7.498160475389451,0
2.0100000000000002,0.07219423347998703,0.23265164283718373,13.851521815481426,7.488160475389451,0
2.02,0.07492250130168393,0.23340086785020056,13.347125130985507,7.478160475389451,0
2.0300000000000002,0.0747443902841029,0.2341483117530416,13.378930461523694,7.468160475389451,0
2.04,0.07457312269013512,0.23489404297994296,13.409657044337298,7.458160475389451,0
2.05,0.08107650166493922,0.23570480799659235,12.334029952755603,7.448160475389451,0
2.06,0.07434261480852107,0.23644823414467755,13.451235238034446,7.43816047538945,0
2.07,0.07530352540880975,0.23720126939876565,13.27959075715478,7.428160475389451,0
2.08,0.0747737049268321,0.23794900644803396,13.373685321310807,7.418160475389451,0
2.09,0.07400351998608631,0.2386890416478948,13.512870741662205,7.408160475389451,0
2.1,0.0719069459601083,0.2394081111074959,13.9068623572856,7.398160475389451,0
2.11,0.07389386299458432,0.24014704973744175,13.532923567323715,7.388160475389451,0
2.12,0.0706703898070627,0.24085375363551237,14.150197879622583,7.378160475389451,0
2.13,0.07158417690568467,0.2415695954045692,13.969567622710036,7.368160475389451,0
2.14,0.0709305019094056,0.24227890042366326,14.098307118667053,7.35816047538945,0
2.15,0.07191001615335418,0.2429980005851968,13.906268604743678,7.3481604753894505,0
2.16,0.07622223101832212,0.24376022289538002,13.119532013693254,7.338160475389451,0
2.17,0.06770661998299861,0.24443728909521,14.76960451210094,7.328160475389451,0
2.18,0.07266348120975782,0.2451639239073076,13.762071171807719,7.318160475389451,0
2.19,0.06791689720095793,0.2458430928793172,14.723876402084745,7.308160475389451,0
2.2,0.07005137482477214,0.24654360662756492,14.275237316918037,7.298160475389451,0
2.21,0.07302757487471412,0.24727388237631207,13.693457597566356,7.288160475389451,0
2.22,0.07083417853335056,0.24798222416164556,14.117478605743614,7.27816047538945,0
2.23,0.06840756778625878,0.24866629983950814,14.61826567382904,7.26816047538945,0
2.24,0.06899136730814491,0.24935621351258958,14.494567059869576,7.258160475389451,0
2.25,0.071641550812386,0.2500726290207134,13.958380139184696,7.248160475389451,0
2.2600000000000002,0.06868345066698887,0.2507594635273833,14.559548046712031,7.238160475389451,0
2.27,0.07044036273568498,0.2514638671547402,14.196406167758155,7.228160475389451,0
2.2800000000000002,0.06996326901050866,0.25216349984484526,14.29321434151108,7.218160475389451,0
2.29,0.0684350078497809,0.2528478499233431,14.612404256532887,7.208160475389451,0
2.3000000000000003,0.07389356882261568,0.2535867856115692,13.532977442198495,7.19816047538945,0
2.31,0.07074236526778202,0.25429420926424706,14.135801032587569,7.18816047538945,0
2.32,0.06529444885414015,0.2549471537527885,15.31523762814628,7.178160475389451,0
2.33,0.0695891955791949,0.25564304570858043,14.370046839555222,7.168160475389451,0
2.34,0.06776559909928391,0.2563207016995733,14.75674993347129,7.158160475389451,0
2.35,0.07066824211840667,0.2570273841207573,14.150627920310672,7.148160475389451,0
2.36,0.06725384205992677,0.2576999225413566,14.869038992730655,7.138160475389451,0
2.37,0.06848620987878079,0.2583847846401444,14.60147965218078,7.128160475389451,0
2.38,0.06960373429083627,0.25908082198305277,14.367045248198066,7.118160475389451,0
2.39,0.07020461158678698,0.25978286809892065,14.244078521306246,7.10816047538945,0
2.4,0.06595310122992745,0.2604423991112199,15.162289283619483,7.0981604753894505,0
2.41,0.06756652281959319,0.26111806433941587,14.800228845134773,7.088160475389451,0
2.42,0.06716869147405803,0.26178975125415643,14.887888658456614,7.078160475389451,0
2.43,0.06669619328363709,0.2624567131869928,14.993359452275293,7.068160475389451,0
2.44,0.0714192301503065,0.26317090548849587,14.001831130011254,7.058160475389451,0
2.45,0.068584942832894,0.2638567549168248,14.58045977287584,7.048160475389451,0
2.46,0.0651410447446149,0.26450816536427096,15.351304295479054,7.038160475389451,0
2.47,0.06938753309937504,0.2652020406952647,14.411810815753109,7.02816047538945,0
2.48,0.07168626939596158,0.2659189033892243,13.949672767548629,7.01816047538945,0
2.49,0.06939817462455136,0.2666128851354698,14.409600906797117,7.008160475389451,0
2.5,0.06418691876187857,0.2672547543230886,15.579498428796878,6.998160475389451,0
2.5100000000000002,0.06615072093374606,0.26791626153242604,15.116993222213864,6.988160475389451,0
2.52,0.06954764598670388,0.2686117379922931,14.378631883402353,6.978160475389451,0
2.5300000000000002,0.06549421213692896,0.2692666801136624,15.268524765353261,6.968160475389451,0
2.54,0.06769399874187589,0.26994362010108114,14.772358238329248,6.958160475389451,0
2.5500000000000003,0.06825350703157872,0.27062615517139693,14.651261795783357,6.94816047538945,0
2.56,0.0647493161428815,0.27127364833282575,15.444178557705731,6.93816047538945,0
2.57,0.06638411267299003,0.27193748945955565,15.063845244509443,6.928160475389451,0
2.58,0.05992165227130938,0.27253670598226876,16.688458380157222,6.918160475389451,0
2.59,0.06425746174461101,0.27317928059971486,15.562394978725806,6.908160475389451,0
2.6,0.06570416666363524,0.2738363222663512,15.219734923652293,6.898160475389451,0
2.61,0.06361780786916975,0.2744725003450429,15.718869189213555,6.888160475389451,0
2.62,0.06928326300867164,0.27516533297512963,14.433500337229178,6.878160475389451,0
2.63,0.06306420839525816,0.2757959750590822,15.856854869761447,6.868160475389451,0
2.64,0.0649514272994641,0.27644548933207685,15.396120479222338,6.85816047538945,0
2.65,0.06600098681496647,0.27710549920022653,15.151288613358107,6.8481604753894505,0
2.66,0.0685309958912765,0.2777908091591393,14.591937370740775,6.838160475389451,0
2.67,0.06268661303182446,0.27841767528945754,15.952369280061829,6.828160475389451,0
2.68,0.0677954874335403,0.27909563016379296,14.750244269285574,6.818160475389451,0
2.69,0.06540137352762235,0.2797496438990692,15.290198753664535,6.808160475389451,0
2.7,0.06333055286896909,0.2803829494277589,15.790166905206085,6.798160475389451,0
2.71,0.0661313456815085,0.28104426288457396,15.121422219593784,6.788160475389451,0
2.72,0.06551972308823825,0.2816994601154563,15.262579767824365,6.77816047538945,0
2.73,0.0638365220122628,0.28233782533557894,15.66501382716156,6.76816047538945,0
2.74,0.0650927899110361,0.2829887532346893,15.36268458252787,6.758160475389451,0
2.75,0.06409965732182132,0.2836297498079075,15.600707426240357,6.748160475389451,0
2.7600000000000002,0.06501527777000564,0.28427990258560754,15.381000194101198,6.738160475389451,0
2.77,0.06603131386488018,0.2849402157242563,15.144329886367235,6.728160475389451,0
2.7800000000000002,0.06779873763222881,0.2856182031005786,14.749537158412224,6.718160475389451,0
2.79,0.062071557801060266,0.2862389186785892,16.110438265541944,6.708160475389451,0
2.8000000000000003,0.06873456501896202,0.2869262643287788,14.548720861536358,6.69816047538945,0
2.81,0.06048644826081721,0.287531128811387,16.532628857426143,6.68816047538945,0
2.82,0.06400998691510258,0.288171228680538,15.622562168717753,6.678160475389451,0
2.83,0.065413924042159,0.2888253679209596,15.287265129599994,6.668160475389451,0
2.84,0.06472379687786001,0.28947260588973817,15.450267880407196,6.658160475389451,0
2.85,0.055714419214700966,0.2900297500818852,17.94867494079768,6.648160475389451,0
2.86,0.056543573753627605,0.29059518581942145,17.685475706880734,6.638160475389451,0
2.87,0.05597381638502449,0.2911549239832717,17.865496129857334,6.628160475389451,0
2.88,0.05578108874045373,0.2917127348706762,17.92722269464735,6.618160475389451,0
2.89,0.0586590224483842,0.29229932509516005,17.04767584355722,6.60816047538945,0
2.9,0.05767384922627225,0.29287606358742274,17.338880851817127,6.5981604753894505,0
2.91,0.05557399906382084,0.2934318035780609,17.994026286494265,6.588160475389451,0
2.92,0.058759018005208656,0.29401939375811303,17.018664265481014,6.578160475389451,0
2.93,0.05757441729609537,0.294595137931074,17.368825373553868,6.568160475389451,0
2.94,0.058585542492020075,0.2951809933559942,17.069057611546565,6.558160475389451,0
2.95,0.058219075938189375,0.29576318411537605,17.176500723949832,6.548160475389451,0
2.96,0.05530182823249801,0.296316202397701,18.08258482514963,6.538160475389451,0
2.97,0.05583945617394821,0.2968745969594405,17.908483866405348,6.52816047538945,0
2.98,0.058454405464588674,0.2974591410140864,17.107350456344886,6.51816047538945,0
2.99,0.058180558785209086,0.2980409466019385,17.18787204660235,6.508160475389451,0
3.0,0.056918015066413856,0.2986101267526026,17.56912989381598,6.498160475389451,0
3.0100000000000002,0.057194473020959716,0.29918207148281223,17.484206902886157,6.488160475389451,0
3.02,0.059515148045919,0.2997772229632714,16.80244497129451,6.478160475389451,0
3.0300000000000002,0.05577667547667049,0.3003349897180381,17.928641165037998,6.468160475389451,0
3.04,0.05805401301668223,0.30091552984820497,17.225338060826957,6.458160475389451,0
3.0500000000000003,0.05655543294947436,0.3014810841776997,17.681767212239052,6.44816047538945,0
3.06,0.05652445584788771,0.3020463287361786,17.69145735239076,6.43816047538945,0
3.0700000000000003,0.05915737195831654,0.3026379024557618,16.904063972020595,6.428160475389451,0
3.08,0.05861065095231821,0.30322400896528495,17.061745327031677,6.418160475389451,0
3.09,0.05858683752634343,0.3038098773405484,17.06868030810423,6.408160475389451,0
3.1,0.05957077586865081,0.3044055850992349,16.78675466985568,6.398160475389451,0
3.11,0.05700182593760767,0.30497560335861096,17.543297667246083,6.388160475389451,0
3.12,0.05832372419693208,0.3055588406005803,17.145681517583913,6.378160475389451,0
3.13,0.056339284741155245,0.30612223344799183,17.749604110069765,6.368160475389451,0
3.14,0.05760815095931904,0.30669831495758504,17.358654692912584,6.35816047538945,0
3.15,0.05669953214560679,0.3072653102790411,17.636829831892754,6.3481604753894505,0
3.16,0.05715381018432759,0.3078368483808844,17.496646273885947,6.338160475389451,0
3.17,0.058150132305215985,0.30841834970393656,17.196865430180654,6.328160475389451,0
3.18,0.05532337688787521,0.3089715834728153,18.07554159296379,6.318160475389451,0
3.19,0.06114459280571308,0.3095830294008724,16.354675926577837,6.308160475389451,0
3.2,0.05494778349134275,0.31013250723578584,18.199096241207876,6.298160475389451,0
3.21,0.05453144102876669,0.3106778216460735,18.338044642401346,6.288160475389451,0
3.22,0.05927604000134229,0.31127058204608693,16.870222774283764,6.27816047538945,0
3.23,0.05854314364226802,0.31185601348250963,17.081419578534593,6.26816047538945,0
3.24,0.05820805788844646,0.3124380940613941,17.17975201846559,6.258160475389451,0
3.25,0.05821650927287071,0.3130202591541228,17.177258006192528,6.248160475389451,0
3.2600000000000002,0.05693532470864832,0.31358961240120925,17.563788476086494,6.238160475389451,0
3.27,0.05516530951137049,0.31414126549632293,18.127334168113084,6.228160475389451,0
3.2800000000000002,0.057111427370729606,0.31471237977003025,17.50963066478205,6.218160475389451,0
3.29,0.05560549483131793,0.3152684347183434,17.983834206197614,6.208160475389451,0
3.3000000000000003,0.058910057721177654,0.3158575352955552,16.975030048909776,6.19816047538945,0
3.31,0.05666570349133788,0.3164241923304686,17.64735877942226,6.18816047538945,0
3.3200000000000003,0.05530882386075713,0.31697728056907615,18.08029768482426,6.178160475389451,0
3.33,0.056317046571036165,0.3175404510347865,17.75661297754026,6.168160475389451,0
3.34,0.057785681162893406,0.3181183078464154,17.30532512338267,6.158160475389451,0
3.35,0.055832369148734205,0.31867663153790277,17.91075706166181,6.148160475389451,0
3.36,0.05531537746320929,0.3192297853125349,18.078155584586007,6.138160475389451,0
3.37,0.05744719267732598,0.3198042572393081,17.407290998828795,6.128160475389451,0
3.38,0.0574497513965596,0.3203787547532737,17.406515706173888,6.118160475389451,0
3.39,0.055945931903599894,0.3209382140723097,17.87440062171266,6.10816047538945,0
3.4,0.05601774164310551,0.32149839148874076,17.851487237223832,6.0981604753894505,0
3.41,0.05742391812905743,0.32207263067003133,17.414346366135263,6.088160475389451,0
